Date,ZipCode,State,Metro,County,City,SizeRank,Zri,MoM,QoQ,YoY,ZriRecordCnt
9/30/2017,28730,NC,Asheville,Buncombe,Fairview,8647,1664,0.007263923,0.008484848,0.030978934,3245
9/30/2017,44657,OH,Canton,Stark,Minerva,8648,872,0.008092486,0.021077283,0.009259259,3015
9/30/2017,14001,NY,Buffalo,Erie,Newstead,8649,1444,-0.015678255,-0.036048064,-0.035404142,2742
9/30/2017,33592,FL,Tampa,Hillsborough,Thonotosassa,8650,1350,0.002971768,0.008215086,0.029748284,1855
9/30/2017,55121,MN,Minneapolis-St Paul,Dakota,Eagan,8651,1571,0.008991651,0.02012987,0.051539491,1928
9/30/2017,83644,ID,Boise City,Canyon,Middleton,8652,1160,0.020228672,0.056466302,0.081081081,4254
9/30/2017,2343,MA,Boston,Norfolk,Holbrook,8653,2230,-0.002237136,-0.004464286,0.01087942,3477
9/30/2017,28777,NC,,Mitchell,Spruce Pine,8654,1077,0.008426966,0.020853081,0.036573628,2438
9/30/2017,45122,OH,Cincinnati,Clermont,Goshen,8655,1292,0.001550388,-0.000773395,0.064250412,3310
9/30/2017,14004,NY,Buffalo,Erie,Town of Alden,8656,1393,-0.017630465,-0.047195622,-0.03731859,3262
9/30/2017,27601,NC,Raleigh,Wake,Raleigh,8657,1277,0.003142184,0.011885895,0.04415372,3090
9/30/2017,25143,WV,Charleston,Kanawha,Nitro,8658,846,-0.029816514,-0.082429501,-0.023094688,4233
9/30/2017,72086,AR,Little Rock,Lonoke,Lonoke,8659,887,-0.012249443,-0.044181034,-0.054371002,3368
9/30/2017,73601,OK,Weatherford,Custer,Clinton,8660,820,0.003671971,0.019900498,-0.014423077,3152
9/30/2017,43410,OH,Fremont,Sandusky,Clyde,8661,1038,0,0.006789525,0.011695906,3001
9/30/2017,7442,NJ,New York,Passaic,Pompton Lakes,8662,1854,0.015890411,0.02828619,-0.015400956,3948
9/30/2017,19072,PA,Philadelphia,Montgomery,Lower Merion Township,8663,2652,-0.002257336,-0.005997001,0.021571649,3809
9/30/2017,39525,MS,Gulfport,Hancock,Diamondhead,8664,1220,-0.004081633,0.000820345,0.023489933,4344
9/30/2017,86047,AZ,Show Low,Navajo,Winslow,8665,821,-0.009650181,0.002442002,-0.043123543,2550
9/30/2017,11366,NY,New York,Queens,New York,8666,2653,0.000377074,0.008745247,0.073654391,3948
9/30/2017,13041,NY,Syracuse,Onondaga,Clay,8667,1424,-0.00280112,-0.00628053,0.042459736,4114
9/30/2017,14209,NY,Buffalo,Erie,Buffalo,8668,1072,0.007518797,0.023877746,0.043816943,1530
9/30/2017,65049,MO,,Camden,Village of Four Seasons,8669,1120,-0.004444444,0.00810081,0.02283105,3746
9/30/2017,19102,PA,Philadelphia,Philadelphia,Philadelphia,8670,1817,-0.003837719,-0.017837838,-0.023643203,2375
9/30/2017,8106,NJ,Philadelphia,Camden,Audubon,8671,1627,-0.001227747,0.004941322,0.034987277,3191
9/30/2017,47842,IN,Terre Haute,Vermillion,Clinton,8672,759,0.003968254,0.009308511,0.028455285,3946
9/30/2017,95726,CA,Sacramento,El Dorado,Pollock Pines,8673,1686,0.008976661,0.01139772,0.107025607,3220
9/30/2017,24522,VA,Lynchburg,Appomattox,Appomattox,8674,1138,0.003527337,0.005300353,-0.000877963,2158
9/30/2017,87801,NM,,Socorro,Socorro,8675,985,-0.009054326,-0.020874751,-0.033366045,1137
9/30/2017,19952,DE,Dover,Kent,Harrington,8676,1189,0,-0.004187605,-0.028594771,2927
9/30/2017,1571,MA,Worcester,Worcester,Dudley,8677,1605,0.004380476,0.023596939,0.022292994,3629
9/30/2017,7456,NJ,New York,Passaic,Ringwood,8678,2119,0.016306954,0.050570154,0.040255277,4502
9/30/2017,87059,NM,Albuquerque,Bernalillo,Tijeras,8679,1233,-0.002427184,-0.002427184,-0.031421838,4257
9/30/2017,53549,WI,Watertown,Jefferson,Jefferson,8680,1144,0,-0.017182131,-0.003484321,3248
9/30/2017,98403,WA,Seattle,Pierce,Tacoma,8681,1753,-0.002844141,0.008050604,0.076120319,2844
9/30/2017,7661,NJ,New York,Bergen,River Edge,8682,2621,0.007302075,0.035559068,0.042147117,3294
9/30/2017,37840,TN,Knoxville,Roane,Oliver Springs,8683,856,0.003516999,0.003516999,-0.038202247,3682
9/30/2017,1107,MA,Springfield,Hampden,Springfield,8684,1238,-0.004022526,-0.024428684,0.053617021,1533
9/30/2017,53120,WI,Whitewater,Walworth,Town of East Troy,8685,1634,-0.00969697,0.038779402,0.20412675,3625
9/30/2017,48360,MI,Detroit,Oakland,Orion,8686,1856,-0.006955591,0.004872767,-0.015906681,4290
9/30/2017,78204,TX,San Antonio,Bexar,San Antonio,8687,1055,0.001899335,0.034313725,0.110526316,3880
9/30/2017,33954,FL,Punta Gorda,Charlotte,Port Charlotte,8688,1461,0,0.006198347,-0.018145161,4335
9/30/2017,11109,NY,New York,New York,New York,8689,2882,-0.00414651,0.005933682,0.020899752,2494
9/30/2017,32814,FL,Orlando,Orange,Orlando,8690,2423,0,0.00832293,0.028874735,2683
9/30/2017,55051,MN,,Kanabec,Mora,8691,1277,0.003142184,0.015103339,0.000783699,3597
9/30/2017,47348,IN,,Blackford,Hartford City,8692,734,-0.001360544,0.013812155,0.011019284,3513
9/30/2017,29829,SC,Augusta,Aiken,Burnettown,8693,915,0.00660066,0.018930958,0.086698337,5530
9/30/2017,24605,VA,Bluefield,Tazewell,Bluefield,8694,1025,0.01284585,0.028084253,0.014851485,2439
9/30/2017,46761,IN,,Lagrange,Lagrange,8695,1037,0.005819593,0.025717112,0.019665683,3151
9/30/2017,99324,WA,Walla Walla,Walla Walla,College Place,8696,1219,-0.000819672,-0.010551948,-0.020096463,2352
9/30/2017,11575,NY,New York,Nassau,Roosevelt,8697,2696,-0.008094187,-0.018922853,0.036126057,3837
9/30/2017,20607,MD,Washington,Prince Georges,Accokeek,8698,2189,-0.007706256,-0.012184116,-0.017063314,5549
9/30/2017,60475,IL,Chicago,Will,Steger,8699,1279,-0.00156128,0.007086614,-0.023664122,4514
9/30/2017,70774,LA,Baton Rouge,Ascension,Saint Amant,8700,1501,-0.001330672,0.004013378,0.04453723,2753
9/30/2017,78639,TX,,Llano,Kingsland,8701,1450,0.002766252,0.021846371,0.014695591,1885
9/30/2017,98541,WA,Aberdeen,Grays Harbor,Elma,8702,1064,0.018181818,0.02504817,0.061876248,2817
9/30/2017,7458,NJ,New York,Bergen,Upper Saddle River,8703,4351,0.005779011,-0.015165233,-0.0376023,4169
9/30/2017,60534,IL,Chicago,Cook,Lyons,8704,1457,0.002752925,0.002752925,-0.002737851,3242
9/30/2017,12209,NY,Albany,Albany,Albany,8705,1453,0.00832755,0.021800281,0.019649123,3192
9/30/2017,24504,VA,Lynchburg,Lynchburg City,Lynchburg,8706,792,0.003802281,0.010204082,0.047619048,3484
9/30/2017,33868,FL,Lakeland,Polk,Polk City,8707,1202,0.001666667,0.010084034,0.036206897,1654
9/30/2017,42743,KY,,Green,Greensburg,8708,841,0.00238379,0,0.008393285,2348
9/30/2017,93648,CA,Fresno,Fresno,Parlier,8709,1113,0.010899183,0.015510949,0.011818182,2326
9/30/2017,85929,AZ,Show Low,Navajo,Lakeside,8710,1180,-0.009235936,-0.006734007,0.035996488,3512
9/30/2017,97503,OR,Medford,Jackson,White City,8711,1208,-0.004942339,-0.006578947,0.045887446,2035
9/30/2017,20166,VA,Washington,Loudoun,Sterling,8712,2082,-0.003827751,0.001443001,0.007256894,3229
9/30/2017,19734,DE,Philadelphia,New Castle,Townsend,8713,1749,0.000572082,0.009815242,0.044802867,4106
9/30/2017,36093,AL,Montgomery,Elmore,Wetumpka,8714,1317,-0.003028009,-0.0015163,-0.003782148,4476
9/30/2017,21787,MD,Baltimore,Carroll,Taneytown,8715,1516,-0.002631579,-0.01366298,-0.032546267,4050
9/30/2017,43338,OH,Columbus,Morrow,Mount Gilead,8716,1030,0,0.012782694,-0.003868472,3170
9/30/2017,19609,PA,Reading,Berks,West Wyomissing,8717,1251,0.004012841,0.001601281,0.008058018,3236
9/30/2017,73075,OK,,Garvin,Pauls Valley,8718,765,0,-0.00390625,-0.027954257,3760
9/30/2017,7035,NJ,New York,Morris,Lincoln Park,8719,2385,0,0.016190882,0.044220665,3884
9/30/2017,44074,OH,Cleveland,Lorain,Oberlin,8720,1050,-0.010367578,-0.006622517,-0.019607843,3227
9/30/2017,65711,MO,,Wright,Mountain Grove,8721,768,0.007874016,0.024,0.033647376,1834
9/30/2017,38058,TN,Memphis,Tipton,Munford,8722,1129,-0.001768347,0.012556054,-0.016550523,3748
9/30/2017,54457,WI,Wisconsin Rapids-Marshfield,Wood,Nekoosa,8723,961,0,-0.015368852,0.018008475,4123
9/30/2017,15005,PA,Pittsburgh,Beaver,Economy,8724,1147,-0.005203816,-0.037751678,-0.077974277,3554
9/30/2017,28731,NC,Asheville,Henderson,Flat Rock,8725,1426,0.009915014,0.031837916,0.030346821,3414
9/30/2017,8628,NJ,Trenton,Mercer,Ewing,8726,1899,0.015508021,0.016595289,-0.02814739,2902
9/30/2017,82301,WY,,Carbon,Rawlins,8727,966,-0.012269939,-0.028169014,-0.073825503,3112
9/30/2017,99518,AK,Anchorage,Anchorage,Anchorage,8728,1686,-0.001184834,-0.005896226,-0.030477286,4097
9/30/2017,7643,NJ,New York,Bergen,Little Ferry,8729,2103,-0.008953817,-0.006613132,-0.082860881,2361
9/30/2017,31639,GA,,Berrien,Nashville,8730,998,0.002008032,0.001003009,0.03526971,2415
9/30/2017,44707,OH,Canton,Stark,Canton,8731,667,0.013677812,0.024577573,0.018320611,3004
9/30/2017,94931,CA,Santa Rosa,Sonoma,Cotati,8732,2585,0.005054432,0.018117369,0.069950331,2803
9/30/2017,25541,WV,Huntington,Cabell,Milton,8733,961,-0.027327935,-0.055063913,-0.095103578,2447
9/30/2017,93543,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Littlerock,8734,1692,0.008343266,0.032967033,0.120529801,3688
9/30/2017,68122,NE,Omaha,Douglas,Omaha,8735,1327,0.003782148,0.013750955,0.032684825,6538
9/30/2017,35043,AL,Birmingham,Shelby,Chelsea,8736,1586,-0.007509387,-0.011221945,-0.015518312,3972
9/30/2017,8093,NJ,Philadelphia,Gloucester,Westville,8737,1522,-0.001312336,0.012641384,0.048931771,3070
9/30/2017,93546,CA,,Mono,Mammoth Lakes,8738,2227,0.004963899,0.016894977,0.036778399,9307
9/30/2017,23075,VA,Richmond,Henrico,Highland Springs,8739,1044,0.003846154,0.006750241,0.07628866,4286
9/30/2017,40118,KY,Louisville/Jefferson County,Jefferson,Fairdale,8740,940,0,0.011840689,0.070615034,3173
9/30/2017,62024,IL,St. Louis,Madison,East Alton,8741,825,0.004872107,0.001213592,0.001213592,3923
9/30/2017,17566,PA,Lancaster,Lancaster,East Drumore Township,8742,1102,0.001818182,-0.01431127,-0.004516712,2914
9/30/2017,34688,FL,Tampa,Pinellas,Tarpon Springs,8743,2040,-0.002932551,-0.000979432,-0.0625,3752
9/30/2017,31620,GA,,Cook,Adel,8744,913,-0.001094092,-0.001094092,-0.006528836,2575
9/30/2017,56472,MN,Brainerd,Crow Wing,Breezy Point,8745,1250,0.012145749,0.017915309,-0.026479751,3953
9/30/2017,31793,GA,Tifton,Tift,Tifton,8746,1159,0.003463203,0.004332756,0.025663717,2194
9/30/2017,89143,NV,Las Vegas,Clark,Las Vegas,8747,1364,0.008130081,0.02556391,0.050847458,4438
9/30/2017,24219,VA,Big Stone Gap,Wise,Big Stone Gap,8748,1034,0.016715831,0.025793651,-0.019905213,1969
9/30/2017,97530,OR,Medford,Jackson,Jacksonville,8749,1910,0.004206099,0.007383966,0.062291435,1550
9/30/2017,34229,FL,North Port-Sarasota-Bradenton,Sarasota,Osprey,8750,2615,-0.00418888,-0.031122638,-0.040719002,4203
9/30/2017,28466,NC,,Duplin,Wallace,8751,903,0.005567929,0.008938547,0.018038331,3050
9/30/2017,34607,FL,Tampa,Hernando,Hernando Beach,8752,1611,-0.00247678,0.034682081,0.106456044,3841
9/30/2017,43964,OH,Weirton,Jefferson,Toronto,8753,733,-0.01212938,-0.026560425,0.025174825,3419
9/30/2017,19317,PA,Philadelphia,Delaware,Chadds Ford Township,8754,2493,0.002009646,-0.00518755,-0.012282092,3901
9/30/2017,47446,IN,Bedford,Lawrence,Mitchell,8755,807,0.002484472,0.01509434,0.022813688,3377
9/30/2017,14467,NY,Rochester,Monroe,Henrietta,8756,1526,0.010596026,0.030384875,0.038095238,2794
9/30/2017,29356,SC,Greenville,Greenville,Landrum,8757,1280,0.007874016,0.029766693,0.039805037,3347
9/30/2017,85131,AZ,Phoenix,Pinal,Eloy,8758,902,0.010078387,0.03440367,0.133165829,2842
9/30/2017,79316,TX,,Terry,Brownfield,8759,983,-0.00101626,0.009240246,0.015495868,3262
9/30/2017,27850,NC,Roanoke Rapids,Halifax,Littleton,8760,1194,0.010152284,0.027538726,0.002518892,1962
9/30/2017,10307,NY,New York,Richmond,New York,8761,2065,-0.008165226,-0.043981481,-0.049263352,3992
9/30/2017,31636,GA,Valdosta,Lowndes,Lake Park,8762,1022,-0.001953125,-0.009689922,0.028169014,2632
9/30/2017,36587,AL,Mobile,Mobile,Wilmer,8763,1001,-0.007928642,-0.005958292,0.018311292,2698
9/30/2017,64106,MO,Kansas City,Jackson,Kansas City,8764,927,0.008705114,-0.001077586,0,1916
9/30/2017,65043,MO,Jefferson City,Callaway,Holts Summit,8765,1057,0.00379867,0.008587786,0.050695825,3068
9/30/2017,97426,OR,Eugene,Lane,Creswell,8766,1372,0.008082292,0.018559762,0.112733171,2003
9/30/2017,20695,MD,Washington,Charles,White Plains,8767,2111,-0.003305005,-0.007055503,0.008600096,4131
9/30/2017,46540,IN,Elkhart,Elkhart,Middlebury,8768,1328,-0.029948868,-0.026392962,-0.016296296,3117
9/30/2017,7921,NJ,New York,Somerset,Bedminster,8769,2137,0.001405811,-0.017019319,-0.015660986,4234
9/30/2017,2482,MA,Boston,Norfolk,Wellesley,8770,4006,-0.005708613,0.003004507,0.048965698,3309
9/30/2017,6019,CT,Hartford,Hartford,Canton,8771,1827,-0.006525285,-0.010292524,-0.059701493,3806
9/30/2017,10707,NY,New York,Westchester,Tuckahoe,8772,3610,0.002499306,0.005291005,0.075364909,3099
9/30/2017,21911,MD,Philadelphia,Cecil,Rising Sun,8773,1423,-0.003501401,-0.029331514,-0.011118833,4072
9/30/2017,97540,OR,Medford,Jackson,Talent,8774,1538,0.0058862,0.02192691,0.08846426,1666
9/30/2017,12569,NY,New York,Dutchess,Town of Pleasant Valley,8775,1968,0.002547122,0.017054264,0.039619651,2729
9/30/2017,31036,GA,Warner Robins,Pulaski,Hawkinsville,8776,886,0.002262443,0.001129944,-0.004494382,3316
9/30/2017,36064,AL,Montgomery,Montgomery,Pike Road,8777,1661,0.002414001,0.010340633,0.03553616,3928
9/30/2017,46809,IN,Fort Wayne,Allen,Fort Wayne,8778,786,-0.002538071,-0.0175,0.00511509,3170
9/30/2017,75009,TX,Dallas-Fort Worth,Collin,Celina,8779,1825,0.001646542,0.007730536,0.017847183,4041
9/30/2017,77611,TX,Beaumont,Orange,Bridge City,8780,1293,0,0.010946052,0.041901692,3434
9/30/2017,43021,OH,Columbus,Delaware,Galena,8781,2524,0.00317965,-0.000791766,0.028105906,4220
9/30/2017,20794,MD,Baltimore,Howard,Jessup,8782,2086,0,0.008704062,-0.000957854,3052
9/30/2017,93241,CA,Bakersfield,Kern,Lamont,8783,968,-0.002061856,0.004149378,0.062568606,2565
9/30/2017,2093,MA,Boston,Norfolk,Wrentham,8784,2443,-0.003263974,-0.007717303,0.026470588,3816
9/30/2017,77423,TX,Houston,Waller,Brookshire,8785,1541,-0.001943005,-0.009640103,-0.043451273,2864
9/30/2017,6078,CT,Hartford,Hartford,Suffield,8786,1860,-0.001074114,0.013623978,-0.046153846,4019
9/30/2017,10918,NY,New York,Orange,Town of Chester,8787,2001,0.010606061,0.009077156,0.035714286,4048
9/30/2017,35146,AL,Birmingham,Saint Clair,Springville,8788,1349,0.003720238,-0.002956393,0.056382146,3170
9/30/2017,44714,OH,Canton,Stark,Canton,8789,818,-0.00486618,0.017412935,0.025062657,3433
9/30/2017,80230,CO,Denver,Denver,Denver,8790,2588,0.006612213,0.026576755,-0.011081391,2634
9/30/2017,83661,ID,Ontario,Payette,Payette,8791,980,0.012396694,0.043663472,0.122565865,3107
9/30/2017,19344,PA,Philadelphia,Chester,Honey Brook Township,8792,1648,0.001823708,0.00795107,0.031934878,2764
9/30/2017,2111,MA,Boston,Suffolk,Boston,8793,3087,0.001622323,-0.002262443,0.00652103,2695
9/30/2017,6382,CT,New London,New London,Montville,8794,1428,0,-0.006954103,0.000700771,3459
9/30/2017,11545,NY,New York,Nassau,Glen Head,8795,4277,-0.006042296,-0.017233456,0.008726415,4121
9/30/2017,75428,TX,Dallas-Fort Worth,Hunt,Commerce,8796,921,0.00436205,-0.005399568,0.029050279,2163
9/30/2017,77461,TX,Houston,Fort Bend,Needville,8797,1506,-0.00132626,0.001329787,-0.055799373,3542
9/30/2017,55301,MN,Minneapolis-St Paul,Wright,Albertville,8798,1534,0.000652316,0.009874918,0.077247191,3963
9/30/2017,68133,NE,Omaha,Sarpy,Papillion,8799,1796,-0.001112347,-0.003882418,0.038750723,3824
9/30/2017,91207,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Glendale,8800,3834,0.006035161,0.016436903,0.050410959,3215
9/30/2017,20636,MD,California-Lexington Park,Saint Marys,Hollywood,8801,1686,0.005966587,0.012004802,0.015662651,4320
9/30/2017,76085,TX,Dallas-Fort Worth,Parker,Weatherford,8802,1615,0.01572327,0.051432292,0.028007638,3115
9/30/2017,31820,GA,Columbus,Muscogee,Midland,8803,1531,0.003934426,0.011228534,0.023395722,3682
9/30/2017,34436,FL,Homosassa Springs,Citrus,Floral City,8804,1074,-0.006475486,-0.012867647,0.043731778,2638
9/30/2017,63147,MO,St. Louis,Saint Louis City,Saint Louis,8805,739,0.001355014,-0.002699055,0.017906336,3801
9/30/2017,89060,NV,Pahrump,Nye,Pahrump,8806,1194,0.006745363,0.032871972,0.048287972,1792
9/30/2017,12566,NY,Kingston,Ulster,Shawangunk,8807,1569,0,-0.001908397,0.04114134,3803
9/30/2017,28580,NC,,Greene,Snow Hill,8808,839,0.001193317,-0.002378121,-0.049830125,2212
9/30/2017,78721,TX,Austin,Travis,Austin,8809,1609,0.002492212,0.003117207,0.018999367,3384
9/30/2017,90056,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Ladera Heights,8810,4218,0.001186803,0.008608321,0.103321998,2720
9/30/2017,47441,IN,,Greene,Linton,8811,788,0.005102041,0.018087855,0.001270648,2841
9/30/2017,66206,KS,Kansas City,Johnson,Leawood,8812,2522,0.014481094,0.020226537,0.043010753,4105
9/30/2017,3109,NH,Manchester,Hillsborough,Manchester,8813,1724,0.008187135,0.020118343,0.049300061,4122
9/30/2017,27958,NC,Virginia Beach,Currituck,Moyock,8814,1400,0.002147459,0.011560694,0.027146001,3577
9/30/2017,7073,NJ,New York,Bergen,East Rutherford,8815,1982,-0.006516291,0,-0.105595668,2147
9/30/2017,17319,PA,York,York,Newberry Township,8816,1276,0.004724409,0.010292953,-0.001564945,3779
9/30/2017,22968,VA,Charlottesville,Greene,Ruckersville,8817,1356,0.011940299,0.032749429,0.005934718,3487
9/30/2017,39482,MS,Hattiesburg,Lamar,Sumrall,8818,1229,-0.009669621,-0.01364366,0.056749785,2927
9/30/2017,75979,TX,,Tyler,Woodville,8819,1165,0.00171969,0.007785467,-0.004273504,1732
9/30/2017,78163,TX,San Antonio,Comal,Bulverde,8820,2093,0.009647853,0.007703418,0.105068638,3603
9/30/2017,79102,TX,Amarillo,Potter,Amarillo,8821,940,0.002132196,-0.004237288,-0.038854806,3074
9/30/2017,85003,AZ,Phoenix,Maricopa,Phoenix,8822,1560,0.002570694,0.005154639,0.044876088,2568
9/30/2017,6260,CT,Worcester,Windham,Putnam,8823,1317,0.005343511,0.013076923,0.020139427,2968
9/30/2017,96019,CA,Redding,Shasta,Shasta Lake,8824,1144,0.001751313,0.002629273,0.015084295,3392
9/30/2017,29645,SC,Greenville,Laurens,Gray Court,8825,1113,0.00180018,-0.011545293,0.070192308,1142
9/30/2017,24588,VA,Lynchburg,Campbell,Rustburg,8826,1033,-0.002895753,0.012745098,0.01773399,2945
9/30/2017,48065,MI,Detroit,Macomb,Romeo,8827,1436,0.004195804,-0.008971705,-0.100250627,3843
9/30/2017,7760,NJ,New York,Monmouth,Rumson,8828,3933,-0.022128294,-0.031280788,0.068459658,4249
9/30/2017,60044,IL,Chicago,Lake,Lake Bluff,8829,2591,-0.0076599,0.001933488,-0.024472892,3782
9/30/2017,33042,FL,Key West,Monroe,Summerland Key,8830,3685,0.009036145,0.003813675,0.039785553,4153
9/30/2017,45050,OH,Cincinnati,Butler,Monroe,8831,1445,0.000692521,0.00277585,0.064064801,3461
9/30/2017,70647,LA,Lake Charles,Calcasieu,Iowa,8832,1372,0.008082292,0.007342144,0.025411061,1983
9/30/2017,35128,AL,Birmingham,Saint Clair,Pell City,8833,1345,0.010518407,0.016628874,0.105176664,3087
9/30/2017,49696,MI,Traverse City,Grand Traverse,Garfield Township,8834,1442,-0.002766252,0.005578801,0.116099071,3750
9/30/2017,32456,FL,Panama City,Gulf,Port Saint Joe,8835,1466,0.003422313,0.012430939,0.008253095,6632
9/30/2017,87402,NM,Farmington,San Juan,Farmington,8836,1303,0.008513932,0.034126984,-0.020300752,4173
9/30/2017,20732,MD,Washington,Calvert,Chesapeake Beach,8837,1785,0.000560538,0,0.010758777,4709
9/30/2017,36322,AL,Ozark,Dale,Daleville,8838,830,-0.001203369,0.012195122,-0.030373832,2231
9/30/2017,52802,IA,Davenport,Scott,Davenport,8839,845,0.01076555,0.008353222,0.036809816,4062
9/30/2017,23510,VA,Virginia Beach,Norfolk City,Norfolk,8840,1459,-0.002734108,0.002749141,-0.004095563,1544
9/30/2017,12571,NY,New York,Dutchess,Town of Red Hook,8841,1957,-0.014105793,-0.020030045,-0.009615385,3338
9/30/2017,32038,FL,Lake City,Columbia,Fort White,8842,1220,0.008264463,0.012448133,0.0472103,1663
9/30/2017,28168,NC,Charlotte,Lincoln,Vale,8843,928,-0.008547009,0,0.124848485,4845
9/30/2017,38382,TN,,Gibson,Trenton,8844,782,0.00128041,-0.001277139,-0.0486618,4977
9/30/2017,28166,NC,Charlotte,Iredell,Troutman,8845,1188,0.013651877,0.041191937,0.049469965,5191
9/30/2017,39577,MS,,Stone,Wiggins,8846,922,-0.016008538,-0.038581856,-0.135084428,2637
9/30/2017,68147,NE,Omaha,Sarpy,Bellevue,8847,1171,0.020034843,0.036283186,0.049283154,3967
9/30/2017,80018,CO,Denver,Arapahoe,Aurora,8848,2170,0.000922509,0.007428041,0.002309469,3745
9/30/2017,31320,GA,Hinesville,Liberty,Midway,8849,1174,-0.000851064,-0.0092827,-0.0092827,2456
9/30/2017,55092,MN,Minneapolis-St Paul,Chisago,Wyoming,8850,1519,0.00729443,0.016733601,0.030529172,3935
9/30/2017,27239,NC,Winston-Salem,Davidson,Denton,8851,852,0.008284024,-0.001172333,0.033980583,5025
9/30/2017,21617,MD,Baltimore,Queen Annes,Centreville,8852,1858,0.010881393,-0.000537924,-0.050587634,4632
9/30/2017,53037,WI,Milwaukee,Washington,Town of Jackson,8853,1424,-0.006973501,-0.035883548,0.039416058,3497
9/30/2017,7502,NJ,New York,Passaic,Paterson,8854,1577,0.005739796,0.034098361,-0.013141427,3059
9/30/2017,8835,NJ,New York,Somerset,Manville,8855,2003,-0.004473161,-0.012814194,0.003004507,3455
9/30/2017,11518,NY,New York,Nassau,East Rockaway,8856,2835,0.004250797,-0.000352609,0.02383532,3437
9/30/2017,19611,PA,Reading,Berks,Reading,8857,1139,0.000878735,0.013345196,0.034514078,2238
9/30/2017,41035,KY,Cincinnati,Grant,Dry Ridge,8858,1083,0.000924214,0.006505576,0.049418605,1865
9/30/2017,6786,CT,Torrington,Litchfield,Plymouth,8859,1313,0.003055768,0.002290076,-0.012039127,3471
9/30/2017,18229,PA,Allentown,Carbon,Jim Thorpe,8860,1151,0.01142355,0.016784452,0.02676182,3426
9/30/2017,49646,MI,Traverse City,Kalkaska,Kalkaska,8861,854,0.008264463,0.019093079,0.04400978,7474
9/30/2017,2743,MA,Providence,Bristol,Acushnet,8862,1661,0.019643953,0.055273189,0.123815968,3437
9/30/2017,55425,MN,Minneapolis-St Paul,Hennepin,Bloomington,8863,1564,0.003851091,0.01164295,0.034391534,2828
9/30/2017,33785,FL,Tampa,Pinellas,Indian Rocks Beach,8864,2229,0,0.004054054,0.053402647,6085
9/30/2017,2896,RI,Providence,Providence,North Smithfield,8865,1756,0.016203704,0.064887811,0.034767236,4014
9/30/2017,21853,MD,Salisbury,Somerset,Princess Anne,8866,1265,-0.003152088,0.003172086,0.009577015,4391
9/30/2017,37185,TN,,Humphreys,Waverly,8867,921,0.010976948,0.016556291,-0.005399568,3346
9/30/2017,14204,NY,Buffalo,Erie,Buffalo,8868,852,0.011876485,0.003533569,-0.02739726,1722
9/30/2017,47122,IN,Louisville/Jefferson County,Floyd,Georgetown,8869,1232,-0.007252216,-0.026086957,0.01650165,6766
9/30/2017,22664,VA,,Shenandoah,Woodstock,8870,1125,-0.01055409,0.004464286,0.068376068,3029
9/30/2017,12828,NY,Glens Falls,Washington,Town of Fort Edward,8871,1461,0.014583333,0.006891799,-0.044473512,2826
9/30/2017,45216,OH,Cincinnati,Hamilton,Cincinnati,8872,912,0.0155902,0.03990878,0.074204947,3126
9/30/2017,95360,CA,Modesto,Stanislaus,Newman,8873,1392,0.014577259,0.03880597,0.066666667,3102
9/30/2017,95388,CA,Merced,Merced,Winton,8874,1142,0.015111111,0.037238874,0.139720559,2477
9/30/2017,31408,GA,Savannah,Chatham,Garden City,8875,1097,-0.000910747,-0.00543971,0.04875717,2116
9/30/2017,97411,OR,Coos Bay,Coos,Bandon,8876,1390,0.006517017,0.01459854,0.06431853,3091
9/30/2017,35476,AL,Tuscaloosa,Tuscaloosa,Northport,8877,964,-0.01026694,-0.037924152,-0.021319797,3833
9/30/2017,65065,MO,,Camden,Osage Beach,8878,1092,0.00091659,0.016759777,0.052023121,3786
9/30/2017,93640,CA,Fresno,Fresno,Mendota,8879,1062,0.001886792,0.011428571,-0.010251631,1517
9/30/2017,4046,ME,Portland,York,Town of Kennebunkport,8880,1886,-0.010493179,-0.033811475,0.113998819,4444
9/30/2017,55355,MN,,Meeker,Litchfield,8881,1143,0.000875657,-0.009532062,-0.054590571,3833
9/30/2017,3904,ME,Portland,York,Town of Kittery,8882,1849,0.00872886,0.052961276,0.18525641,3359
9/30/2017,28610,NC,Hickory,Catawba,Claremont,8883,885,0.003401361,0.029069767,0.06626506,5046
9/30/2017,27045,NC,Winston-Salem,Forsyth,Rural Hall,8884,1059,0.010496183,0.019249278,0.038235294,3284
9/30/2017,46341,IN,Chicago,Porter,Hebron,8885,1441,-0.002768166,-0.017053206,0.009810792,3996
9/30/2017,32439,FL,Crestview-Fort Walton Beach-Destin,Walton,Freeport,8886,1619,0.00247678,0.020807062,0.04249839,3352
9/30/2017,76273,TX,Sherman,Grayson,Whitesboro,8887,1179,-0.009243697,-0.023198012,0.003404255,2784
9/30/2017,2375,MA,Providence,Bristol,Easton,8888,2144,0.023877746,0.058765432,0.118414189,3625
9/30/2017,46613,IN,South Bend,Saint Joseph,South Bend,8889,652,0.001536098,0.003076923,0.001536098,5292
9/30/2017,5156,VT,Claremont,Windsor,Town of Springfield,8890,1419,-0.002109705,0.010683761,0.087356322,3056
